DELIV_ID,EST_TS,EST_DT,HR,MINUTE,STORE,DASHER_ID,D2R,DELIV_CLAT,LATE_FLG,MINUTES_TO_CANCEL,DELIV_CANCELLED_AT,CANCEL_FLG,COMPLAINT,REQ,MISS,SUB,FOUND,REVENUE,N_CATEGORY_TYPES,N_SUBS_TYPES,TOTAL_ITEMS
db939202-9bff-421c-ab8b-25bcb381b87f,2022-10-04 03:14:21,2022-10-04,3,14,DashMart1,6603035,0.05,0.4,0,,,0,0,1,0,0,1,2.99,1,0,1
e23eebeb-c6e6-413c-9de1-2e40d8befd45,2022-10-04 03:12:53,2022-10-04,3,12,DashMart1,16974531,0.033333,0.266667,0,,,0,0,2,0,0,2,13.48,1,0,2
01345c01-1e3d-41b9-9eb8-cd4903b53192,2022-10-04 03:12:32,2022-10-04,3,12,DashMart1,12569868,0.016667,0.666667,0,,,0,0,3,0,0,3,13.069999999999999,2,0,3
cf230197-d1cb-4c44-87ad-92c4235506fa,2022-10-04 03:11:58,2022-10-04,3,11,DashMart1,18589353,2.016667,14.533333,0,,,0,0,2,0,0,2,15.38,2,0,2
2c0bb3c4-5868-4618-9fb2-24cb46a3689f,2022-10-04 03:11:43,2022-10-04,3,11,Grocery2,903912,8.816667,0.35,0,,,0,0,15,4,3,11,70.7,6,3,15
2f83c6db-848d-42f9-b3b7-5ccc1c2001e7,2022-10-04 03:11:25,2022-10-04,3,11,Grocery2,17959659,3.166667,4.15,0,,,0,0,11,1,1,10,59.540000000000006,7,1,11
94016485-efdd-4fbf-a326-697a3391a175,2022-10-04 03:09:17,2022-10-04,3,9,Grocery1,2446877,3.633333,0.166667,0,,,0,0,3,0,0,3,36.550000000000004,3,0,3
f056d817-53c3-4633-abff-9ae3336b02a9,2022-10-04 03:07:40,2022-10-04,3,7,DashMart1,16974531,0.033333,2.266667,0,,,0,0,2,0,0,2,12.280000000000001,2,0,2
93126951-99ed-40e8-b652-4fd0fe31a11a,2022-10-04 03:05:32,2022-10-04,3,5,Grocery1,5518115,5.6,18.816667,0,,,0,0,3,0,0,3,13.05,3,0,3
f03b1372-cfe1-49d0-b034-bba8a5f14b3b,2022-10-04 03:05:27,2022-10-04,3,5,DashMart1,1136448,10.35,28.116667,1,,,0,0,2,0,0,2,11.58,2,0,2
8e8cd1ed-2e6e-4b51-b237-56d61a7ff40f,2022-10-04 03:04:12,2022-10-04,3,4,DashMart1,18892072,0.033333,0.983333,0,,,0,0,2,0,0,2,7.18,1,0,2
9ff34704-ca96-409d-805e-b249a85d2889,2022-10-04 03:03:28,2022-10-04,3,3,DashMart1,18892072,0.033333,0.983333,0,,,0,0,5,0,0,5,21.450000000000003,4,0,5
fcd733f4-c795-4d76-bb51-491f52743480,2022-10-04 03:01:03,2022-10-04,3,1,DashMart1,15510588,0.05,1.25,0,,,0,0,3,0,0,3,10.97,2,0,3
a2761005-0541-45ce-bb11-3751cc7fcc17,2022-10-04 02:54:39,2022-10-04,2,54,Grocery1,15713239,1.583333,3.483333,0,,,0,0,1,0,0,1,22.95,1,0,1
dba1bdad-ba48-4751-b884-e91540ecbc15,2022-10-04 02:52:26,2022-10-04,2,52,Grocery1,4536186,2.866667,11.216667,0,,,0,0,2,0,0,2,11.600000000000001,2,0,2
82810660-5241-4e80-b433-64c52935633c,2022-10-04 02:50:41,2022-10-04,2,50,Grocery1,15287108,12.666667,0.3,0,,,0,0,1,1,1,0,9.1,1,1,1
db61ac7f-1d27-4b5b-9b2f-cd513fa12e26,2022-10-04 02:44:39,2022-10-04,2,44,DashMart1,7793589,0.016667,0.166667,0,,,0,0,1,0,0,1,12.99,1,0,1
effe8a8f-aab4-496a-a62a-feaa91829fba,2022-10-04 02:43:56,2022-10-04,2,43,Grocery1,16767170,1.133333,2.633333,0,,,0,0,7,1,1,6,25.2,4,1,7
aa394e01-b44a-45b3-8bbf-170c5a587da8,2022-10-04 02:42:50,2022-10-04,2,42,DashMart1,22355658,10.6,6.383333,1,,,0,0,3,0,0,3,27.97,2,0,3
22325769-a747-496f-9d06-94d3957c1d0e,2022-10-04 02:40:47,2022-10-04,2,40,DashMart1,21747856,2.983333,0.116667,1,,,0,0,4,0,0,4,18.96,2,0,4
d9344e09-b084-4e8a-8fef-e09c4cc90cc7,2022-10-04 02:40:11,2022-10-04,2,40,DashMart1,17933117,1.133333,0.783333,0,,,0,0,1,0,0,1,16.99,1,0,1
0a4db65f-91e2-48f5-9de5-79fa1226dd6c,2022-10-04 02:39:14,2022-10-04,2,39,Grocery1,10662709,3.35,2.166667,0,,,0,0,3,1,1,2,14.399999999999999,1,1,3
0f79ec6a-8a60-43d0-9ef0-d372076babab,2022-10-04 02:39:06,2022-10-04,2,39,Grocery1,9753385,1.783333,0.283333,0,,,0,0,6,2,1,4,51.15,4,1,6
eabf1e87-920e-4afa-bba4-3d0cd9675a9f,2022-10-04 02:33:01,2022-10-04,2,33,DashMart1,10910871,0.666667,3.666667,0,,,0,0,10,0,0,10,36.500000000000007,3,0,10
112638ad-88f9-4881-b416-090bfce293e2,2022-10-04 02:32:19,2022-10-04,2,32,DashMart1,21747856,3.666667,6.45,0,,,0,0,2,0,0,2,6.28,1,0,2
3cd9ab8f-49f1-44a4-962c-189d22112afc,2022-10-04 02:27:08,2022-10-04,2,27,DashMart1,17647953,0.083333,0.15,0,,,0,0,2,0,0,2,12.58,1,0,2
639d1e8e-7079-4ca2-a8fd-668860b7632b,2022-10-04 02:25:56,2022-10-04,2,25,DashMart1,12583343,17.866667,0.083333,0,,,0,0,1,0,0,1,5.99,1,0,1
304bac35-aa0a-4a05-9574-e5daff0403b6,2022-10-04 02:25:26,2022-10-04,2,25,Grocery1,11428124,5.233333,2.433333,0,,,0,0,1,0,0,1,4.6,1,0,1
ca743760-56f5-4b8e-bee5-96501800d2c5,2022-10-04 02:24:28,2022-10-04,2,24,DashMart1,18656398,10.45,6.4,0,,,0,0,4,0,0,4,21.660000000000004,3,0,4
b9ac0e16-0516-43dd-ba74-7d57a20192de,2022-10-04 02:18:22,2022-10-04,2,18,DashMart1,12569868,0.016667,0.4,0,,,0,0,4,0,0,4,13.459999999999999,3,0,4
ac54f3c7-1348-4330-8867-2e34f7f21cd1,2022-10-04 02:16:04,2022-10-04,2,16,DashMart1,12569868,0.016667,1.083333,0,,,0,0,2,0,0,2,24.98,1,0,2
f821c109-6160-4cab-9a09-cd977ae7ef35,2022-10-04 02:13:34,2022-10-04,2,13,DashMart1,,,,0,7,2022-10-03 22:20:39.000000 UTC,1,0,1,1,0,0,4.99,1,0,1
9f6a3e81-0313-4ea7-a659-13938f759765,2022-10-04 02:11:32,2022-10-04,2,11,Grocery1,18602448,7.783333,0.333333,0,,,0,1,12,1,0,11,60.75,7,0,12
45b52bec-b976-43e4-93a4-6c1e38e23e6a,2022-10-04 02:11:31,2022-10-04,2,11,Grocery1,4536186,5.716667,10.483333,0,,,0,0,3,1,1,2,10.1,3,1,3
789346a4-5026-495f-bad0-2bdb81bb0fef,2022-10-04 02:11:23,2022-10-04,2,11,DashMart1,5027359,2.516667,0.45,0,,,0,0,3,0,0,3,10.67,3,0,3
556e5d20-31d6-479a-adb1-d37c02eff310,2022-10-04 02:10:58,2022-10-04,2,10,DashMart1,5027359,2.516667,0.45,0,,,0,0,2,0,0,2,44.88,2,0,2
d383448f-a1dd-48ee-86c9-5e7a9a0c3287,2022-10-04 02:05:32,2022-10-04,2,5,DashMart1,16046015,1.233333,7.9,0,,,0,0,1,0,0,1,6.29,1,0,1
9bf8c663-b758-45d8-ba84-ae039f7cd09b,2022-10-04 02:02:55,2022-10-04,2,2,Grocery1,614768,4.266667,0.683333,0,,,0,0,11,3,3,8,60.45000000000001,5,3,11
8a92af26-ff5d-4519-b5c9-ee8df1831d12,2022-10-04 02:02:44,2022-10-04,2,2,Grocery2,2701093,3.483333,0.216667,0,,,0,0,8,0,0,8,31.299999999999997,4,0,8
31a01702-7124-4271-a02f-4c203947f2c7,2022-10-04 02:01:13,2022-10-04,2,1,DashMart1,20498270,1.15,1.95,0,,,0,0,3,0,0,3,14.469999999999999,2,0,3
a489e95e-ce5f-472b-a996-d2bf070cceeb,2022-10-04 02:01:02,2022-10-04,2,1,Grocery2,6619837,1.483333,0.083333,0,,,0,0,2,1,0,1,5.5,2,0,2
64beee3f-28e8-4264-8557-c9d2129c9672,2022-10-04 01:59:53,2022-10-04,1,59,DashMart1,18310728,0.016667,0.266667,0,,,0,0,3,0,0,3,14.270000000000001,3,0,3
e09bb63a-787b-4581-8924-53d1d836daed,2022-10-04 01:52:34,2022-10-04,1,52,DashMart1,1199119,1.116667,20.45,0,,,0,0,1,0,0,1,5.29,1,0,1
cac8a723-3917-424c-8b11-b6dabe365c60,2022-10-04 01:52:31,2022-10-04,1,52,DashMart1,9075548,4.55,9.666667,0,,,0,0,4,0,0,4,15.26,3,0,4
3d3a187f-5646-4421-959c-c34f0310e902,2022-10-04 01:50:20,2022-10-04,1,50,DashMart1,16047133,0.083333,4.6,0,,,0,0,2,0,0,2,11.18,2,0,2
53dbf443-d01d-407e-8e76-0c0b2c28b065,2022-10-04 01:44:41,2022-10-04,1,44,DashMart1,14071761,1.566667,2.266667,0,,,0,0,2,0,0,2,11.18,2,0,2
0f90cdda-6bb1-46b1-8c6a-be161357b2a2,2022-10-04 01:39:05,2022-10-04,1,39,DashMart1,22475299,0.216667,0.116667,0,,,0,0,3,0,0,3,18.47,2,0,3
73cf90dd-df0b-48a8-970e-45a664a1235a,2022-10-04 01:37:55,2022-10-04,1,37,DashMart1,10910871,3.816667,1.466667,0,,,0,0,1,0,0,1,22.49,1,0,1
97ad05c3-bb66-4547-a084-566afbf60b39,2022-10-04 01:37:29,2022-10-04,1,37,DashMart1,21294658,0.0,8.583333,0,,,0,0,2,0,0,2,7.58,2,0,2
c9569397-c280-42fe-94db-03d3f18c047d,2022-10-04 01:33:19,2022-10-04,1,33,Grocery1,11428124,1.45,0.1,0,,,0,0,8,2,0,6,39.1,2,0,8
103da190-fac8-486d-94a3-ae59f775c3b4,2022-10-04 01:31:20,2022-10-04,1,31,DashMart1,10910871,0.65,3.766667,0,,,0,0,4,0,0,4,10.06,4,0,4
546b7aae-7154-49ae-b631-0fb754f7d039,2022-10-04 01:30:44,2022-10-04,1,30,Grocery1,5518115,3.15,7.3,0,,,0,0,3,0,0,3,77.15,2,0,3
6d3a0aaf-d061-47a3-9f7a-fe47929dc885,2022-10-04 01:29:34,2022-10-04,1,29,DashMart1,12802737,0.433333,1.85,0,,,0,0,3,0,0,3,8.370000000000001,2,0,3
d5c99c20-b703-4db9-b948-9b72542d47ad,2022-10-04 01:29:15,2022-10-04,1,29,Grocery1,3348411,9.35,0.616667,0,,,0,0,9,1,1,8,37.7,4,1,9
b0aebdda-d735-4b3d-8d97-6f97aa97edc9,2022-10-04 01:21:51,2022-10-04,1,21,Grocery1,2877610,5.116667,0.1,0,,,0,0,8,0,0,8,30.349999999999994,5,0,8
b5d7c0da-e5ba-4681-88b8-a8e9c2bb5d99,2022-10-04 01:20:44,2022-10-04,1,20,Grocery1,14879328,7.516667,0.266667,0,,,0,0,2,0,0,2,17.3,2,0,2
ed321539-ef04-48f9-a1c3-45b9b8d28b8f,2022-10-04 01:18:33,2022-10-04,1,18,DashMart1,1563798,0.0,10.366667,0,,,0,0,5,0,0,5,14.350000000000001,4,0,5
b37967b4-d291-4699-97f6-b01fd4d02615,2022-10-04 01:15:28,2022-10-04,1,15,Grocery3,17991940,3.566667,4.233333,0,,,0,0,1,0,0,1,21.85,1,0,1
7c4e53b0-4614-4bbd-b2d6-766e907e2467,2022-10-04 01:12:59,2022-10-04,1,12,DashMart1,10910871,0.733333,3.166667,0,,,0,0,1,0,0,1,14.99,1,0,1
620bd99c-e9ef-49a8-9c87-5a41d3b2e7c8,2022-10-04 01:11:18,2022-10-04,1,11,Grocery1,21672734,4.516667,1.416667,0,,,0,0,9,0,0,9,42.25,5,0,9
8f088e9c-9b4a-4278-a209-7002c0bedd49,2022-10-04 01:09:26,2022-10-04,1,9,DashMart1,20716980,7.883333,,0,,,0,0,4,0,0,4,15.86,3,0,4
dadd0532-3ce1-4f34-a444-46446f1e7dc8,2022-10-04 01:08:47,2022-10-04,1,8,Grocery1,13291217,15.933333,0.333333,0,,,0,0,2,0,0,2,21.049999999999997,1,0,2
2f77f9da-c7ca-4532-bb87-d6dcdafe0ecd,2022-10-04 01:07:37,2022-10-04,1,7,DashMart1,1199119,0.05,0.183333,0,,,0,0,3,0,0,3,13.77,3,0,3
6b1ff7d0-feb9-4c78-94b1-9e8e14535509,2022-10-04 01:07:28,2022-10-04,1,7,Grocery1,18593975,10.033333,0.183333,0,,,0,0,2,0,0,2,12.3,2,0,2
69733866-8064-4c00-92df-71ec77494f2d,2022-10-04 01:07:03,2022-10-04,1,7,Grocery3,1003012,5.416667,0.216667,0,,,0,0,4,1,0,3,51.6,4,0,4
55bc71aa-6530-4222-affc-23d766f5d725,2022-10-04 01:03:00,2022-10-04,1,3,Grocery1,15628664,6.2,2.166667,0,,,0,0,4,0,0,4,9.6000000000000014,2,0,4
495d2a16-e563-429d-957d-92774bbe43c0,2022-10-04 01:00:43,2022-10-04,1,0,DashMart1,20600572,3.716667,4.133333,0,,,0,0,4,0,0,4,23.96,2,0,4
ddd0ca1b-d1e0-4b7c-8f0d-cdd5a215c691,2022-10-04 01:00:00,2022-10-04,1,0,Grocery2,1598855,13.033333,2.183333,0,,,0,0,4,0,0,4,39.7,3,0,4
697c3a3b-1a7c-4972-b312-ed843102bec1,2022-10-04 00:58:59,2022-10-04,0,58,DashMart1,9857914,20.366667,16.183333,0,,,0,0,1,0,0,1,2.99,1,0,1
c3393724-8824-4a98-8569-458585a02d1e,2022-10-04 00:57:58,2022-10-04,0,57,Grocery2,20194262,11.383333,6.983333,0,,,0,0,2,0,0,2,3.3,1,0,2
02ab5e3c-fb14-4454-a268-e7ca1a006da9,2022-10-04 00:55:27,2022-10-04,0,55,DashMart1,1199119,,2.9,0,,,0,0,4,0,0,4,24.36,3,0,4
1ee606cc-ac20-4c16-b3fc-57388b27b7a4,2022-10-04 00:54:41,2022-10-04,0,54,DashMart1,20600572,3.716667,8.766667,0,,,0,0,1,0,0,1,20.99,1,0,1
c9d658a4-0060-4377-aff3-485b8831ec80,2022-10-04 00:52:25,2022-10-04,0,52,DashMart1,15178675,4.666667,0.233333,0,,,0,0,9,0,0,9,44.810000000000009,3,0,9
a0599189-0465-4bab-b046-4088ab8196a9,2022-10-04 00:52:18,2022-10-04,0,52,Grocery2,11756020,15.05,9.133333,0,,,0,0,15,2,2,13,108.85,7,2,15
c376663a-5571-407f-b2e0-e151f7a9efbc,2022-10-04 00:45:41,2022-10-04,0,45,Grocery3,8724192,16.783333,6.516667,0,,,0,0,10,2,2,8,47.45,5,2,10
9353a6a1-ce9c-4a6b-81b2-327a799fda8e,2022-10-04 00:43:32,2022-10-04,0,43,Grocery1,,,,0,14,2022-10-03 20:57:50.000000 UTC,1,0,2,0,0,0,8.55,2,0,2
d0bd5fb8-c405-42a0-90d7-7291fe52f107,2022-10-04 00:40:48,2022-10-04,0,40,DashMart1,12465594,7.65,27.916667,0,,,0,0,1,0,0,1,12.99,1,0,1
34563a25-ee6b-44f5-af08-c5c238004442,2022-10-04 00:34:33,2022-10-04,0,34,Grocery1,11428124,0.516667,3.416667,0,,,0,0,12,4,4,8,43.1,6,4,12
55f6718f-0707-4cc5-ac29-801e93550fc6,2022-10-04 00:28:42,2022-10-04,0,28,Grocery1,9032582,8.1,15.583333,1,,,0,0,2,1,1,1,2.9000000000000004,2,1,2
6dbecca8-176a-47f1-8d42-b5dc4b420486,2022-10-04 00:27:53,2022-10-04,0,27,DashMart1,757966,4.816667,12.55,0,,,0,0,1,0,0,1,3.99,1,0,1
5b739735-5bd5-4725-af04-24b70c57a8c2,2022-10-04 00:24:39,2022-10-04,0,24,Grocery2,6504425,9.3,0.616667,0,,,0,0,2,0,0,2,11.59,2,0,2
3c05d66f-604a-4b77-8e28-49ecedace17c,2022-10-04 00:22:27,2022-10-04,0,22,Grocery1,7320865,3.966667,0.366667,0,,,0,0,6,0,0,6,17.950000000000003,3,0,6
1454f835-29bc-4c01-b67b-92c7a0ec1e37,2022-10-04 00:17:37,2022-10-04,0,17,DashMart1,7006224,2.833333,0.216667,0,,,0,1,5,0,0,5,26.050000000000004,2,0,5
e19ee98b-5ba3-4c32-92bb-caf166dad6a5,2022-10-04 00:14:06,2022-10-04,0,14,Grocery1,1220131,8.25,4.116667,0,,,0,0,6,1,1,5,29.500000000000004,4,1,6
3b275c27-7ad0-405f-ab64-ef9e1c2ddac0,2022-10-04 00:12:35,2022-10-04,0,12,DashMart1,,,,0,,,0,0,1,0,0,1,3.69,1,0,1
37dfb0ac-988b-4131-bce2-681835214495,2022-10-04 00:12:21,2022-10-04,0,12,Grocery1,11862404,11.716667,0.483333,0,,,0,0,7,1,1,6,38.25,4,1,7
642ee77d-5d68-49bf-bada-24b74968c311,2022-10-04 00:08:59,2022-10-04,0,8,Grocery2,20827401,0.0,0.183333,0,,,0,0,8,0,0,8,46.050000000000004,6,0,8
33c57b9d-5c5a-4b8f-b856-6166b581b299,2022-10-04 00:08:15,2022-10-04,0,8,Grocery1,18634901,6.4,0.283333,0,,,0,0,3,0,0,3,12.45,2,0,3
a36400fb-9b04-4e27-a9e3-7633d6ef9793,2022-10-04 00:04:27,2022-10-04,0,4,DashMart1,17933117,9.916667,3.8,0,,,0,0,4,0,0,4,20.560000000000002,3,0,4
cd449eb4-e3ec-4213-9521-d7ec0b7cecee,2022-10-04 00:03:07,2022-10-04,0,3,DashMart1,18932776,0.9,1.7,0,,,0,0,1,0,0,1,9.89,1,0,1
6fa29a50-e301-48be-b348-8e9289ce8293,2022-10-03 23:57:27,2022-10-03,23,57,DashMart1,21294658,0.05,0.216667,0,,,0,0,3,0,0,3,7.7700000000000005,2,0,3
f22befb4-89c9-449b-a515-6b4e430c2b5e,2022-10-03 23:55:33,2022-10-03,23,55,DashMart1,21294658,0.166667,0.2,0,,,0,0,3,0,0,3,13.07,1,0,3
e673f394-d510-4950-8132-3cfef4a55668,2022-10-03 23:51:34,2022-10-03,23,51,DashMart1,7507960,0.066667,1.2,0,,,0,0,3,0,0,3,14.47,3,0,3
03fad391-eb9f-44d7-b708-3f350b07ff3f,2022-10-03 23:50:29,2022-10-03,23,50,Grocery1,2446877,15.433333,0.266667,0,,,0,0,13,1,1,12,46.7,6,1,13
ae16f1f4-aa63-4875-aa24-18bb3e981fa1,2022-10-03 23:44:17,2022-10-03,23,44,DashMart1,8197878,3.566667,2.25,0,,,0,0,2,0,0,2,4.58,2,0,2
1966330f-aab1-44b7-8b19-a62112038ec0,2022-10-03 23:38:07,2022-10-03,23,38,Grocery2,16072547,9.6,1.183333,0,,,0,0,1,0,0,1,12.1,1,0,1
7a534faa-e38d-4e4b-86e2-30d2a958bea5,2022-10-03 23:37:49,2022-10-03,23,37,DashMart1,,,,0,,,0,0,1,0,0,1,2.59,1,0,1
3439436c-f2b3-4469-9f55-4418f5c0c912,2022-10-03 23:37:16,2022-10-03,23,37,DashMart1,6366015,3.983333,16.533333,0,,,0,1,3,0,0,3,9.17,3,0,3
31054f48-97d8-4eaf-8be3-e201fa5e6353,2022-10-03 23:34:58,2022-10-03,23,34,Grocery1,11428124,1.683333,0.45,0,,,0,0,4,2,2,2,40.25,2,2,4
e3620617-9116-4753-8fff-5f13accbc717,2022-10-03 23:30:49,2022-10-03,23,30,Grocery1,5456278,24.216667,1.816667,0,,,0,0,11,0,0,11,49.39,9,0,11
61e936d6-e61b-499f-a423-844bad19602e,2022-10-03 23:29:30,2022-10-03,23,29,Grocery1,13291217,11.966667,9.2,0,,,0,0,6,1,1,5,31.999999999999996,3,1,6
097f5890-0177-495a-9f62-1a038b66a79c,2022-10-03 23:22:45,2022-10-03,23,22,DashMart1,20554679,4.383333,6.883333,0,,,0,0,1,0,0,1,9.99,1,0,1
932815ff-9538-48dd-8e38-6716030420ac,2022-10-03 23:20:19,2022-10-03,23,20,Grocery2,16749784,5.85,2.55,0,,,0,0,5,1,1,4,10.15,2,1,5
4a1e48b5-3540-4cba-9e4d-6b217d9a6cfe,2022-10-03 23:19:29,2022-10-03,23,19,DashMart1,10935880,2.0,14.583333,1,,,0,0,5,0,0,5,19.05,3,0,5
c8d1de8e-942e-4ca4-97e3-e1015270b630,2022-10-03 23:18:37,2022-10-03,23,18,Grocery1,2953064,9.716667,2.8,0,,,0,0,7,3,2,4,41.199999999999996,5,2,7
0f82d73f-ff3b-4315-9ec8-97f61aabbce1,2022-10-03 23:12:38,2022-10-03,23,12,DashMart1,993017,1.7,7.433333,0,,,0,0,7,0,0,7,38.43,3,0,7
3df8b5b6-45ba-4981-ba7b-11a7d4755216,2022-10-03 23:07:40,2022-10-03,23,7,Grocery1,16297418,5.616667,12.816667,0,,,0,0,1,0,0,1,2.05,1,0,1
e2344655-9e5a-4b30-9c38-effecd208dca,2022-10-03 23:05:05,2022-10-03,23,5,Grocery2,20827401,5.15,0.333333,0,,,0,0,3,0,0,3,10.4,2,0,3
898a6452-bdec-4dd7-b443-1dfb319816c0,2022-10-03 23:03:34,2022-10-03,23,3,DashMart1,757966,0.083333,0.15,0,,,0,0,2,0,0,2,10.38,1,0,2
b844d242-b759-4f72-a40c-7c2ddb655d0c,2022-10-03 23:00:14,2022-10-03,23,0,Grocery1,16446200,4.566667,15.833333,0,,,0,0,2,0,0,2,27.6,2,0,2
80c150ec-825b-4b73-b14c-bd60e1a502f7,2022-10-03 22:55:45,2022-10-03,22,55,Grocery1,2446877,0.533333,1.5,0,,,0,0,10,3,3,7,34.050000000000004,4,3,10
96e617a3-0f16-4b2a-90bc-77efb83fc8b5,2022-10-03 22:48:55,2022-10-03,22,48,Grocery1,4296485,7.916667,0.183333,0,,,0,0,6,1,0,5,44.449999999999996,5,0,6
8d776d19-051e-4352-a066-fb5f967b4329,2022-10-03 22:44:24,2022-10-03,22,44,DashMart1,942244,3.433333,2.75,0,,,0,0,4,0,0,4,18.96,3,0,4
13d82369-5ea3-46ad-a9fb-212e1ad563a2,2022-10-03 22:42:02,2022-10-03,22,42,Grocery1,3073357,1.016667,12.216667,0,,,0,0,1,0,0,1,3.2,1,0,1
f79510c0-2246-4881-8f75-8fdf5415b647,2022-10-03 22:34:54,2022-10-03,22,34,DashMart1,5027359,1.566667,0.25,0,,,0,0,1,0,0,1,14.19,1,0,1
bd646baf-b1d0-4796-b5cb-6888b8b87c94,2022-10-03 22:32:11,2022-10-03,22,32,DashMart1,2983664,11.183333,0.183333,0,,,0,0,7,0,0,7,30.03,5,0,7
da6c70ff-64e8-4dd1-b8c9-16f3feebec99,2022-10-03 22:32:03,2022-10-03,22,32,DashMart1,16083461,15.233333,2.866667,0,,,0,0,3,0,0,3,11.870000000000001,3,0,3
fec85f3c-b940-4d70-9d3a-daaae7d47bc7,2022-10-03 22:28:36,2022-10-03,22,28,Grocery1,4536186,6.15,5.683333,0,,,0,0,1,1,1,0,5.2,1,1,1
152c2f23-1849-4c5d-b866-4be85d4523b8,2022-10-03 22:28:11,2022-10-03,22,28,DashMart1,1073782,0.216667,0.3,0,,,0,1,7,0,0,7,40.33,5,0,7
5d3b2b7b-6588-4eee-a9c4-34283a86762e,2022-10-03 22:25:51,2022-10-03,22,25,DashMart1,19037797,3.933333,3.483333,0,,,0,0,6,0,0,6,20.14,4,0,6
bf00f0ba-fad6-4769-8a1d-81654514df34,2022-10-03 22:25:45,2022-10-03,22,25,Grocery2,5404546,1.333333,8.583333,0,,,0,0,7,2,2,5,33.55,6,2,7
ad16963e-a4f0-4b0c-8194-11b98459bbc1,2022-10-03 22:23:26,2022-10-03,22,23,DashMart1,3495732,5.783333,0.083333,0,,,0,0,4,0,0,4,14.16,4,0,4
e871bb22-1bf9-4ba8-a21b-8c9a3fe52f84,2022-10-03 22:22:18,2022-10-03,22,22,DashMart1,21294658,0.033333,0.133333,0,,,0,0,4,0,0,4,9.76,3,0,4
3687638c-a969-480e-8e9f-9c7db2591c1d,2022-10-03 22:19:41,2022-10-03,22,19,Grocery1,2446877,3.733333,0.216667,0,,,0,0,4,0,0,4,19.299999999999997,4,0,4
fa0b2990-2287-412f-81e6-007716c5999c,2022-10-03 22:00:00,2022-10-03,22,0,DashMart1,1073782,4.4,0.316667,0,,,0,0,3,0,0,3,10.870000000000001,2,0,3
4a1605f2-847b-425e-8964-42a0cffcf83f,2022-10-03 21:59:26,2022-10-03,21,59,Grocery1,11428124,0.616667,0.3,0,,,0,0,9,2,2,7,36.55,5,2,9
0d3f7679-a437-46df-a902-2eb096d88e42,2022-10-03 21:54:05,2022-10-03,21,54,DashMart1,10678466,2.716667,0.183333,0,,,0,0,3,0,0,3,13.47,2,0,3
d020594b-54aa-4d60-ac1d-063848b76d9e,2022-10-03 21:44:25,2022-10-03,21,44,DashMart1,6347931,4.666667,0.666667,0,,,0,0,2,0,0,2,5.18,1,0,2
c5dc6278-3583-456c-a49d-c41ee391232a,2022-10-03 21:40:03,2022-10-03,21,40,Grocery1,4536186,0.133333,0.233333,0,,,0,0,2,1,0,1,21.85,2,0,2
e6a851e7-3312-42b0-bb1c-f0ecee3a2dd5,2022-10-03 21:39:18,2022-10-03,21,39,DashMart1,17933117,7.65,4.45,0,,,0,0,2,0,0,2,11.98,2,0,2
f89a4f31-3b27-43b4-ace7-7bd767366faf,2022-10-03 21:32:34,2022-10-03,21,32,Grocery1,2446877,0.516667,0.216667,0,,,0,0,8,2,2,6,29.050000000000004,6,2,8
e97c2409-4400-472f-a2b4-3eeaf62afc77,2022-10-03 21:30:17,2022-10-03,21,30,DashMart1,10910871,0.033333,0.133333,0,,,0,0,5,0,0,5,20.950000000000003,3,0,5
c51d9698-9e3b-42a3-b806-5f7a71f28fec,2022-10-03 21:24:56,2022-10-03,21,24,DashMart1,,,,0,,,0,0,4,0,0,4,14.86,3,0,4
1cfd9414-ea7d-45e2-92e2-1510fd78dd21,2022-10-03 21:15:49,2022-10-03,21,15,DashMart1,14827828,0.05,0.133333,0,,,0,0,4,0,0,4,15.760000000000002,4,0,4
c70c38c0-60fb-4523-85fa-bb768ef6f65d,2022-10-03 21:14:31,2022-10-03,21,14,Grocery1,606237,10.75,4.066667,0,,,0,0,5,0,0,5,18.35,3,0,5
068e734d-690f-4a37-a174-127b4e6df15e,2022-10-03 21:13:58,2022-10-03,21,13,Grocery1,20016195,7.55,2.783333,0,,,0,0,6,1,0,5,35.45,6,0,6
c3e4158a-d3e2-491f-9e15-d81c3626bace,2022-10-03 21:11:30,2022-10-03,21,11,DashMart1,18380052,4.383333,1.9,0,,,0,0,1,0,0,1,4.99,1,0,1
06631818-c183-4f0b-9d4c-9c6bbc822ddc,2022-10-03 21:10:41,2022-10-03,21,10,DashMart1,10910871,1.516667,0.266667,0,,,0,0,1,0,0,1,7.89,1,0,1
5e8f074d-5438-4013-8079-444a3c87a2f4,2022-10-03 21:05:35,2022-10-03,21,5,Grocery2,12041407,5.083333,0.416667,0,,,0,0,3,0,0,3,39.650000000000006,1,0,3
fc27d4ee-f39d-40b2-bb27-cd03f51d5590,2022-10-03 21:02:41,2022-10-03,21,2,Grocery1,6593137,4.75,15.633333,0,,,0,0,9,1,0,8,34.54,7,0,9
e486c3e5-c650-4808-9cf2-8ae7f249e270,2022-10-03 21:02:22,2022-10-03,21,2,Grocery1,16652354,11.2,0.333333,0,,,0,0,5,1,1,4,35.849999999999994,4,1,5
55c3a56c-516c-49e9-902c-3768a30427b1,2022-10-03 21:00:29,2022-10-03,21,0,Grocery2,12254903,9.35,7.233333,0,,,0,0,17,2,0,15,62.699999999999996,7,0,17
